User_ID,Install_Date,Campaign_ID,Device,Country,Age_Group,App_Version
U00468,2024-01-04,C004,Android,UK,55+,v2.3
U00469,2024-03-07,C001,iOS,Germany,25-34,v2.4
U00470,2024-01-08,C002,iOS,USA,25-34,v2.4
U00471,2024-06-09,C001,iOS,USA,25-34,v2.3
U00472,2024-04-04,C001,Android,India,35-44,v2.2
U00473,2024-05-10,C001,Android,UK,18-24,v2.3
U00474,2024-02-08,C001,Android,UK,45-54,v2.4
U00475,2024-06-16,C002,iOS,USA,35-44,v2.2
U00476,2024-01-20,C003,iOS,Australia,18-24,v2.2
U00477,2024-05-12,C006,Android,UK,25-34,v2.2
U00478,2024-03-20,C002,iOS,UK,18-24,v2.3
U00479,2024-03-18,C004,iOS,USA,55+,v2.4
U00480,2024-02-20,C004,iOS,Germany,18-24,v2.4
U00481,2024-01-07,C001,iOS,France,45-54,v2.4
U00482,2024-01-01,C004,iOS,Germany,25-34,v2.2
U00483,2024-03-01,C002,Android,Singapore,18-24,v2.2
U00484,2024-01-12,C006,Android,USA,35-44,v2.3
U00485,2024-01-22,C003,iOS,Canada,25-34,v2.3
U00486,2024-01-16,C002,Android,UK,25-34,v2.3
U00487,2024-04-10,C004,Android,USA,25-34,v2.1
U00488,2024-02-21,C001,Android,UK,18-24,v2.3
U00489,2024-03-21,C002,iOS,Singapore,18-24,v2.3
U00490,2024-03-08,C005,iOS,Germany,25-34,v2.4
U00491,2024-06-03,C001,Android,USA,18-24,v2.2
U00492,2024-04-01,C002,iOS,USA,45-54,v2.2
U00493,2024-04-13,C005,iOS,Canada,18-24,v2.2
U00494,2024-02-05,C001,iOS,Germany,18-24,v2.2
U00495,2024-04-12,C002,Android,Canada,35-44,v2.2
U00496,2024-01-20,C001,iOS,India,25-34,v2.2
U00497,2024-03-25,C001,Android,UK,55+,v2.3
U00498,2024-04-11,C003,iOS,USA,25-34,v2.4
U00499,2024-03-11,C002,Android,UK,35-44,v2.2
U00500,2024-03-16,C003,Android,USA,18-24,v2.3
U00501,2024-04-17,C001,Android,USA,35-44,v2.4
U00502,2024-01-05,C006,Android,USA,25-34,v2.3
U00503,2024-05-24,C003,iOS,UK,25-34,v2.2
U00504,2024-03-12,C001,Android,USA,35-44,v2.4
U00505,2024-02-10,C001,Android,USA,45-54,v2.4
U00506,2024-01-15,C004,Android,Canada,55+,v2.3
U00507,2024-02-14,C001,Android,Germany,35-44,v2.4
U00508,2024-01-08,C004,iOS,Canada,18-24,v2.4
U00509,2024-05-06,C003,iOS,UK,18-24,v2.3
U00510,2024-01-06,C003,iOS,India,18-24,v2.2
U00511,2024-02-15,C006,Android,USA,18-24,v2.3
U00512,2024-02-06,C005,Android,France,55+,v2.3
U00513,2024-06-18,C002,iOS,USA,18-24,v2.2
U00514,2024-04-21,C005,Android,Canada,18-24,v2.4
U00515,2024-06-26,C006,Android,USA,35-44,v2.4
U00516,2024-04-06,C002,Android,UK,35-44,v2.4
U00517,2024-05-26,C002,Android,Singapore,18-24,v2.3
U00518,2024-06-05,C001,iOS,India,18-24,v2.4
U00519,2024-03-01,C002,iOS,Canada,55+,v2.4
U00520,2024-06-20,C004,Android,USA,25-34,v2.2
U00521,2024-01-18,C002,Android,Australia,18-24,v2.3
U00522,2024-04-17,C006,Android,USA,25-34,v2.3
U00523,2024-01-26,C005,Android,Canada,35-44,v2.2
U00524,2024-04-25,C001,Android,USA,25-34,v2.4
U00525,2024-01-19,C002,Android,UK,18-24,v2.4
U00526,2024-01-24,C002,Android,India,35-44,v2.3
U00527,2024-06-16,C001,Android,UK,18-24,v2.2
U00528,2024-02-18,C002,iOS,India,25-34,v2.4
U00529,2024-03-17,C001,iOS,Canada,45-54,v2.2
U00530,2024-04-02,C001,iOS,France,35-44,v2.3
U00531,2024-01-25,C001,iOS,USA,18-24,v2.4
U00532,2024-03-19,C005,iOS,India,25-34,v2.3
U00533,2024-04-09,C001,Android,USA,25-34,v2.2
U00534,2024-04-29,C002,Android,Canada,18-24,v2.4
U00535,2024-01-25,C001,iOS,USA,55+,v2.3
U00536,2024-05-21,C001,iOS,USA,55+,v2.4
U00537,2024-05-01,C003,iOS,USA,25-34,v2.4
U00538,2024-01-09,C003,Android,Germany,35-44,v2.3
U00539,2024-01-31,C006,iOS,India,18-24,v2.2
U00540,2024-02-19,C001,iOS,Singapore,25-34,v2.4
U00541,2024-06-09,C001,Android,USA,35-44,v2.4
U00542,2024-01-23,C002,iOS,USA,25-34,v2.3
U00543,2024-01-04,C005,Android,USA,25-34,v2.3
U00544,2024-02-07,C003,Android,Singapore,18-24,v2.2
U00545,2024-01-26,C005,Android,India,45-54,v2.2
U00546,2024-06-16,C003,Android,UK,25-34,v2.2
U00547,2024-06-04,C004,iOS,USA,45-54,v2.4
U00548,2024-01-13,C004,Android,India,18-24,v2.4
U00549,2024-03-18,C002,Android,France,35-44,v2.4
U00550,2024-02-28,C001,Android,USA,45-54,v2.2
U00551,2024-04-16,C004,iOS,USA,45-54,v2.3
U00552,2024-05-04,C004,Android,France,25-34,v2.2
U00553,2024-03-20,C004,iOS,Germany,25-34,v2.3
U00554,2024-02-14,C001,Android,France,18-24,v2.3
U00555,2024-04-02,C004,iOS,France,25-34,v2.3
U00556,2024-02-01,C004,iOS,USA,25-34,v2.4
U00557,2024-05-01,C003,iOS,UK,45-54,v2.4
U00558,2024-06-25,C001,iOS,UK,45-54,v2.4
U00559,2024-02-24,C005,Android,Australia,25-34,v2.3
U00560,2024-01-06,C005,Android,Australia,25-34,v2.2
U00561,2024-02-14,C004,iOS,USA,45-54,v2.3
U00562,2024-06-30,C004,iOS,USA,25-34,v2.2
U00563,2024-04-29,C002,iOS,Canada,35-44,v2.1
U00564,2024-06-18,C006,Android,Canada,35-44,v2.2
U00565,2024-06-24,C001,iOS,Singapore,35-44,v2.4
U00566,2024-03-07,C004,Android,Australia,18-24,v2.3
U00567,2024-03-02,C006,Android,Germany,35-44,v2.4
U00568,2024-06-23,C001,iOS,USA,25-34,v2.4
U00569,2024-04-13,C002,iOS,Australia,35-44,v2.2
U00570,2024-02-26,C004,Android,USA,55+,v2.3
U00571,2024-03-17,C005,Android,France,18-24,v2.1
U00572,2024-02-02,C004,Android,Canada,45-54,v2.4
U00573,2024-03-26,C004,iOS,UK,45-54,v2.3
U00574,2024-03-25,C002,Android,USA,18-24,v2.1
U00575,2024-06-11,C003,Android,UK,45-54,v2.3
U00576,2024-06-23,C002,iOS,UK,45-54,v2.2
U00577,2024-02-21,C002,Android,India,55+,v2.2
U00578,2024-02-16,C005,iOS,Canada,18-24,v2.3
U00579,2024-01-02,C002,iOS,Germany,35-44,v2.2
U00580,2024-01-23,C001,iOS,USA,25-34,v2.3
U00581,2024-01-02,C001,iOS,USA,18-24,v2.3
U00582,2024-05-15,C001,Android,Canada,18-24,v2.4
U00583,2024-03-29,C002,iOS,USA,25-34,v2.1
U00584,2024-01-12,C002,iOS,Australia,35-44,v2.3
U00585,2024-06-24,C006,iOS,India,25-34,v2.2
U00586,2024-04-13,C001,iOS,Singapore,18-24,v2.1
U00587,2024-05-09,C001,iOS,Australia,18-24,v2.4
U00588,2024-03-06,C005,Android,Canada,18-24,v2.2
U00589,2024-01-06,C001,iOS,USA,18-24,v2.2
U00590,2024-06-28,C001,Android,Canada,25-34,v2.4
U00591,2024-06-18,C003,Android,Australia,25-34,v2.4
U00592,2024-05-10,C004,iOS,UK,18-24,v2.2
U00593,2024-02-21,C005,Android,Singapore,25-34,v2.3
U00594,2024-02-11,C001,iOS,UK,55+,v2.3
U00595,2024-01-01,C001,iOS,UK,35-44,v2.3
U00596,2024-01-24,C005,iOS,Australia,45-54,v2.3
U00597,2024-04-26,C006,iOS,USA,18-24,v2.2
U00598,2024-01-11,C005,iOS,Australia,25-34,v2.2
U00599,2024-01-12,C001,iOS,Canada,25-34,v2.4
U00600,2024-06-08,C002,Android,USA,25-34,v2.2
U00601,2024-04-12,C006,iOS,USA,45-54,v2.4
U00602,2024-06-15,C006,iOS,UK,35-44,v2.4
U00603,2024-02-10,C001,Android,USA,25-34,v2.3
U00604,2024-06-05,C002,iOS,UK,35-44,v2.4
U00605,2024-02-03,C003,iOS,India,25-34,v2.1
U00606,2024-06-16,C002,Android,Australia,35-44,v2.3
U00607,2024-05-24,C001,Android,France,25-34,v2.4
U00608,2024-06-07,C001,Android,UK,25-34,v2.4
U00609,2024-04-08,C001,Android,India,35-44,v2.1
U00610,2024-02-10,C003,iOS,USA,18-24,v2.4
U00611,2024-03-23,C001,Android,UK,18-24,v2.3
U00612,2024-04-13,C005,iOS,USA,35-44,v2.1
U00613,2024-05-07,C002,iOS,USA,35-44,v2.2
U00614,2024-04-15,C001,iOS,France,45-54,v2.4
U00615,2024-06-12,C002,iOS,UK,35-44,v2.4
U00616,2024-04-03,C005,Android,France,25-34,v2.4
U00617,2024-06-02,C003,Android,Australia,18-24,v2.4
U00618,2024-02-26,C001,iOS,Canada,45-54,v2.3
U00619,2024-04-05,C004,iOS,UK,18-24,v2.4
U00620,2024-04-14,C001,Android,UK,55+,v2.3
U00621,2024-04-27,C005,iOS,USA,35-44,v2.1
U00622,2024-06-11,C005,Android,Germany,25-34,v2.4
U00623,2024-05-09,C001,iOS,USA,18-24,v2.4
U00624,2024-05-29,C003,iOS,India,18-24,v2.3
U00625,2024-02-02,C001,Android,Canada,25-34,v2.4
U00626,2024-04-17,C006,Android,Germany,25-34,v2.4
U00627,2024-03-16,C002,iOS,USA,35-44,v2.4
U00628,2024-03-17,C005,iOS,USA,35-44,v2.3
U00629,2024-02-25,C001,Android,USA,25-34,v2.4
U00630,2024-06-30,C004,Android,USA,35-44,v2.3
U00631,2024-01-30,C004,iOS,Canada,55+,v2.4
U00632,2024-06-21,C004,Android,USA,45-54,v2.4
U00633,2024-05-13,C001,iOS,UK,18-24,v2.2
U00634,2024-02-11,C006,Android,UK,18-24,v2.4
U00635,2024-02-22,C004,iOS,France,18-24,v2.4
U00636,2024-05-23,C005,Android,Canada,18-24,v2.4
U00637,2024-06-27,C002,Android,India,25-34,v2.4
U00638,2024-06-24,C002,iOS,UK,25-34,v2.3
U00639,2024-04-23,C005,Android,Australia,35-44,v2.4
U00640,2024-05-19,C004,iOS,Australia,18-24,v2.3
U00641,2024-06-23,C001,Android,Germany,18-24,v2.1
U00642,2024-03-12,C003,iOS,Canada,25-34,v2.3
U00643,2024-06-30,C006,iOS,India,35-44,v2.4
U00644,2024-06-09,C004,Android,USA,35-44,v2.3
U00645,2024-06-30,C002,iOS,UK,18-24,v2.3
U00646,2024-04-16,C003,iOS,USA,45-54,v2.4
U00647,2024-03-25,C002,iOS,Germany,25-34,v2.4
U00648,2024-06-15,C001,Android,USA,45-54,v2.3
U00649,2024-06-08,C001,iOS,India,25-34,v2.4
U00650,2024-01-30,C002,iOS,USA,45-54,v2.4
U00651,2024-04-05,C003,iOS,USA,25-34,v2.4
U00652,2024-03-23,C003,Android,UK,55+,v2.3
U00653,2024-01-02,C004,iOS,Canada,18-24,v2.4
U00654,2024-01-27,C001,Android,France,35-44,v2.3
U00655,2024-01-19,C004,iOS,USA,25-34,v2.1
U00656,2024-01-14,C001,iOS,UK,45-54,v2.4
U00657,2024-04-14,C002,Android,USA,18-24,v2.4
U00658,2024-05-16,C001,Android,UK,35-44,v2.1
U00659,2024-01-19,C002,iOS,USA,35-44,v2.3
U00660,2024-03-13,C004,iOS,USA,35-44,v2.3
U00661,2024-05-16,C001,Android,Germany,45-54,v2.2
U00662,2024-06-11,C001,Android,India,45-54,v2.4
U00663,2024-04-05,C006,iOS,France,18-24,v2.1
U00664,2024-05-26,C004,iOS,India,25-34,v2.4
U00665,2024-03-29,C001,Android,France,18-24,v2.2
U00666,2024-06-06,C005,iOS,UK,45-54,v2.4
U00667,2024-05-20,C002,iOS,USA,18-24,v2.1
U00668,2024-05-28,C003,iOS,UK,35-44,v2.2
U00669,2024-06-07,C001,iOS,USA,25-34,v2.4
U00670,2024-06-26,C003,iOS,USA,25-34,v2.3
U00671,2024-01-02,C002,Android,Australia,35-44,v2.2
U00672,2024-04-02,C001,Android,France,25-34,v2.3
U00673,2024-03-19,C003,iOS,Canada,18-24,v2.2
U00674,2024-02-05,C006,iOS,Germany,35-44,v2.4
U00675,2024-01-05,C005,Android,France,35-44,v2.4
U00676,2024-02-24,C006,iOS,USA,55+,v2.3
U00677,2024-02-08,C002,iOS,Germany,35-44,v2.2
U00678,2024-04-28,C003,iOS,USA,18-24,v2.2
U00679,2024-06-06,C004,Android,UK,18-24,v2.3
U00680,2024-05-24,C004,Android,Germany,25-34,v2.3
U00681,2024-02-26,C004,iOS,USA,18-24,v2.4
U00682,2024-05-12,C006,iOS,USA,25-34,v2.1
U00683,2024-06-15,C002,Android,USA,45-54,v2.4
U00684,2024-03-08,C003,iOS,USA,25-34,v2.3
U00685,2024-01-20,C003,iOS,India,25-34,v2.3
U00686,2024-03-29,C003,iOS,Canada,25-34,v2.2
U00687,2024-02-12,C001,iOS,USA,18-24,v2.2
U00688,2024-06-03,C004,iOS,UK,45-54,v2.4
U00689,2024-05-03,C004,iOS,Canada,35-44,v2.3
U00690,2024-03-03,C001,iOS,UK,35-44,v2.1
U00691,2024-05-26,C001,iOS,India,25-34,v2.3
U00692,2024-05-24,C004,Android,Australia,45-54,v2.4
U00693,2024-02-25,C002,Android,France,18-24,v2.4
U00694,2024-06-02,C001,Android,Germany,35-44,v2.3
U00695,2024-02-12,C004,iOS,USA,35-44,v2.2
U00696,2024-04-08,C001,iOS,USA,45-54,v2.4
U00697,2024-02-08,C004,iOS,India,35-44,v2.4
U00698,2024-05-16,C003,iOS,USA,18-24,v2.3
U00699,2024-01-01,C006,Android,Canada,25-34,v2.3
U00700,2024-01-12,C004,iOS,India,25-34,v2.4
U00701,2024-03-30,C003,Android,Germany,35-44,v2.1
U00702,2024-02-04,C002,Android,India,18-24,v2.3
U00703,2024-05-19,C002,iOS,Australia,35-44,v2.3
U00704,2024-01-31,C003,iOS,UK,45-54,v2.3
U00705,2024-01-28,C001,Android,USA,45-54,v2.3
U00706,2024-04-03,C004,Android,USA,18-24,v2.3
U00707,2024-05-22,C003,iOS,Canada,25-34,v2.3
U00708,2024-03-29,C005,iOS,UK,45-54,v2.2
U00709,2024-02-28,C002,Android,UK,18-24,v2.3
U00710,2024-03-27,C005,Android,Australia,18-24,v2.3
U00711,2024-06-11,C001,iOS,UK,55+,v2.3
U00712,2024-01-17,C002,iOS,Canada,35-44,v2.4
U00713,2024-04-12,C004,iOS,Australia,35-44,v2.4
U00714,2024-02-14,C004,iOS,UK,35-44,v2.4
U00715,2024-03-14,C001,Android,USA,35-44,v2.3
U00716,2024-06-21,C001,iOS,UK,18-24,v2.4
U00717,2024-04-12,C002,iOS,Canada,25-34,v2.4
U00718,2024-01-18,C006,iOS,Australia,25-34,v2.3
U00719,2024-03-29,C006,iOS,Canada,18-24,v2.4
U00720,2024-05-27,C001,iOS,USA,25-34,v2.3
U00721,2024-03-28,C006,Android,Singapore,45-54,v2.4
U00722,2024-05-27,C002,iOS,USA,25-34,v2.2
U00723,2024-03-27,C006,iOS,USA,35-44,v2.1
U00724,2024-01-30,C002,iOS,Germany,18-24,v2.4
U00725,2024-03-21,C002,iOS,USA,35-44,v2.2
U00726,2024-03-14,C001,Android,France,18-24,v2.4
U00727,2024-05-01,C002,iOS,Canada,18-24,v2.4
U00728,2024-02-18,C003,iOS,Germany,45-54,v2.2
U00729,2024-02-21,C005,Android,USA,35-44,v2.2
U00730,2024-01-21,C004,Android,Canada,35-44,v2.3
U00731,2024-01-11,C005,iOS,USA,45-54,v2.4
U00732,2024-05-27,C005,iOS,Singapore,45-54,v2.2
U00733,2024-02-26,C004,iOS,USA,25-34,v2.4
U00734,2024-01-09,C003,iOS,Australia,18-24,v2.4
U00735,2024-06-27,C003,iOS,UK,35-44,v2.3
U00736,2024-01-26,C002,Android,USA,25-34,v2.2
U00737,2024-04-30,C006,iOS,UK,25-34,v2.3
U00738,2024-04-05,C002,iOS,USA,35-44,v2.4
U00739,2024-06-24,C001,iOS,USA,18-24,v2.3
U00740,2024-04-07,C001,Android,Germany,25-34,v2.1
U00741,2024-04-17,C003,Android,France,25-34,v2.4
U00742,2024-05-04,C002,iOS,Canada,25-34,v2.4
U00743,2024-01-16,C001,iOS,France,18-24,v2.4
U00744,2024-03-07,C002,iOS,India,25-34,v2.1
U00745,2024-02-01,C002,Android,Canada,35-44,v2.3
U00746,2024-05-17,C001,Android,USA,35-44,v2.3
U00747,2024-04-24,C006,iOS,USA,35-44,v2.2
U00748,2024-02-12,C004,Android,USA,35-44,v2.3
U00749,2024-01-19,C001,iOS,USA,35-44,v2.4
U00750,2024-06-03,C004,iOS,USA,45-54,v2.3
U00751,2024-05-30,C003,iOS,UK,45-54,v2.2
U00752,2024-03-01,C004,Android,Australia,18-24,v2.2
U00753,2024-01-27,C001,Android,USA,18-24,v2.4
U00754,2024-05-14,C004,iOS,USA,18-24,v2.4
U00755,2024-04-09,C002,iOS,USA,35-44,v2.2
U00756,2024-02-13,C001,Android,France,25-34,v2.3
U00757,2024-05-18,C006,iOS,UK,55+,v2.3
U00758,2024-05-31,C004,Android,Canada,25-34,v2.3
U00759,2024-06-12,C003,Android,USA,18-24,v2.1
U00760,2024-03-19,C002,iOS,USA,18-24,v2.4
U00761,2024-02-04,C002,iOS,UK,55+,v2.4
U00762,2024-05-02,C002,Android,Germany,35-44,v2.4
U00763,2024-05-20,C002,iOS,Canada,25-34,v2.2
U00764,2024-06-14,C002,iOS,USA,25-34,v2.2
U00765,2024-06-05,C005,Android,USA,35-44,v2.4
U00766,2024-04-15,C001,iOS,UK,18-24,v2.3
U00767,2024-04-25,C002,Android,UK,18-24,v2.1
U00768,2024-05-16,C001,Android,USA,18-24,v2.3
U00769,2024-01-03,C001,iOS,USA,25-34,v2.3
U00770,2024-05-07,C006,iOS,Germany,25-34,v2.4
U00771,2024-02-07,C001,Android,UK,25-34,v2.2
U00772,2024-03-05,C005,Android,UK,35-44,v2.2
U00773,2024-04-23,C001,Android,UK,35-44,v2.1
U00774,2024-06-19,C006,iOS,Australia,25-34,v2.3
U00775,2024-06-10,C004,Android,USA,18-24,v2.3
U00776,2024-03-17,C001,Android,France,18-24,v2.2
U00777,2024-06-11,C002,iOS,Germany,35-44,v2.3
U00778,2024-03-03,C001,iOS,Germany,25-34,v2.3
U00779,2024-04-05,C005,iOS,USA,35-44,v2.3
U00780,2024-06-09,C001,iOS,UK,25-34,v2.2
U00781,2024-05-04,C001,Android,Germany,35-44,v2.4
U00782,2024-04-22,C004,iOS,USA,35-44,v2.2
U00783,2024-01-11,C003,iOS,USA,35-44,v2.2
U00784,2024-02-17,C003,iOS,USA,45-54,v2.3
U00785,2024-05-21,C001,iOS,USA,45-54,v2.3
U00786,2024-04-26,C001,Android,USA,18-24,v2.1
U00787,2024-04-03,C005,iOS,Australia,35-44,v2.3
U00788,2024-04-09,C001,Android,Germany,18-24,v2.2
U00789,2024-04-14,C004,iOS,USA,18-24,v2.4
U00790,2024-02-03,C001,iOS,UK,18-24,v2.1
U00791,2024-06-13,C005,Android,USA,35-44,v2.2
U00792,2024-04-03,C001,Android,UK,55+,v2.4
U00793,2024-01-21,C002,Android,USA,35-44,v2.4
U00794,2024-04-04,C005,iOS,Canada,25-34,v2.4
U00795,2024-03-18,C001,iOS,USA,18-24,v2.2
U00796,2024-04-08,C001,iOS,UK,35-44,v2.2
U00797,2024-05-22,C002,iOS,Canada,25-34,v2.3
U00798,2024-06-19,C002,iOS,Germany,25-34,v2.3
U00799,2024-06-17,C001,Android,USA,25-34,v2.3
U00800,2024-03-24,C005,iOS,Canada,45-54,v2.3
U00801,2024-03-02,C003,iOS,Germany,55+,v2.2
U00802,2024-04-25,C002,iOS,Australia,55+,v2.3
U00803,2024-05-12,C001,Android,UK,55+,v2.2
U00804,2024-03-21,C001,Android,Australia,25-34,v2.3
U00805,2024-05-22,C003,iOS,UK,25-34,v2.2
U00806,2024-03-08,C002,Android,UK,45-54,v2.1
U00807,2024-04-12,C003,iOS,UK,25-34,v2.3
U00808,2024-05-04,C005,Android,Canada,45-54,v2.3
U00809,2024-03-17,C001,Android,USA,35-44,v2.4
U00810,2024-03-26,C002,Android,USA,45-54,v2.4
U00811,2024-02-28,C004,Android,India,35-44,v2.3
U00812,2024-01-14,C002,iOS,USA,18-24,v2.3
U00813,2024-02-26,C001,Android,Singapore,55+,v2.4
U00814,2024-05-27,C003,iOS,USA,25-34,v2.2
U00815,2024-01-22,C003,Android,USA,25-34,v2.3
U00816,2024-04-21,C005,iOS,UK,25-34,v2.3
U00817,2024-06-15,C003,iOS,Singapore,25-34,v2.2
U00818,2024-03-09,C005,iOS,India,18-24,v2.4
U00819,2024-04-18,C002,iOS,USA,35-44,v2.4
U00820,2024-02-13,C006,Android,Singapore,25-34,v2.2
U00821,2024-01-12,C006,iOS,Australia,18-24,v2.4
U00822,2024-01-22,C001,iOS,India,55+,v2.4
U00823,2024-03-14,C001,Android,UK,25-34,v2.1
U00824,2024-02-23,C004,iOS,USA,35-44,v2.3
U00825,2024-06-08,C004,iOS,Australia,18-24,v2.3
U00826,2024-06-18,C003,iOS,UK,18-24,v2.4
U00827,2024-03-10,C001,Android,UK,25-34,v2.2
U00828,2024-06-17,C002,iOS,USA,45-54,v2.3
U00829,2024-04-07,C003,Android,India,25-34,v2.3
U00830,2024-01-23,C001,iOS,USA,55+,v2.1
U00831,2024-03-04,C006,iOS,USA,35-44,v2.1
U00832,2024-06-24,C002,Android,UK,55+,v2.3
U00833,2024-01-16,C004,Android,India,45-54,v2.1
U00834,2024-05-22,C006,iOS,USA,25-34,v2.2
U00835,2024-04-07,C003,Android,France,35-44,v2.3
U00836,2024-05-26,C001,Android,India,25-34,v2.3
U00837,2024-02-22,C004,Android,Australia,18-24,v2.2
U00838,2024-06-25,C004,iOS,UK,55+,v2.4
U00839,2024-02-07,C004,iOS,UK,18-24,v2.3
U00840,2024-01-31,C001,Android,UK,18-24,v2.3
U00841,2024-04-15,C006,iOS,Germany,45-54,v2.3
U00842,2024-03-11,C001,iOS,UK,18-24,v2.4
U00843,2024-06-06,C002,iOS,UK,18-24,v2.4
U00844,2024-04-01,C001,Android,UK,45-54,v2.3
U00845,2024-06-15,C002,Android,USA,18-24,v2.2
U00846,2024-01-09,C002,Android,India,55+,v2.2
U00847,2024-06-20,C006,Android,UK,55+,v2.4
U00848,2024-06-06,C003,iOS,USA,18-24,v2.3
U00849,2024-01-11,C004,Android,Australia,25-34,v2.4
U00850,2024-05-26,C004,iOS,France,35-44,v2.3
U00851,2024-04-25,C002,Android,France,18-24,v2.3
U00852,2024-01-11,C003,iOS,Canada,18-24,v2.2
U00853,2024-04-11,C006,Android,USA,18-24,v2.2
U00854,2024-01-14,C004,Android,USA,35-44,v2.1
U00855,2024-05-08,C001,Android,India,35-44,v2.2
U00856,2024-04-15,C002,iOS,USA,45-54,v2.4
U00857,2024-04-26,C001,iOS,Canada,35-44,v2.2
U00858,2024-02-01,C001,Android,Canada,18-24,v2.4
U00859,2024-05-10,C004,iOS,Canada,18-24,v2.2
U00860,2024-03-26,C003,Android,UK,45-54,v2.2
U00861,2024-01-14,C002,iOS,Germany,25-34,v2.3
U00862,2024-01-31,C006,Android,UK,35-44,v2.1
U00863,2024-05-07,C005,iOS,UK,45-54,v2.2
U00864,2024-05-30,C004,iOS,USA,35-44,v2.1
U00865,2024-05-20,C002,Android,France,18-24,v2.2
U00866,2024-01-15,C004,iOS,France,35-44,v2.4
U00867,2024-03-17,C002,iOS,UK,55+,v2.2
U00868,2024-03-13,C004,Android,Canada,35-44,v2.2
U00869,2024-04-26,C004,iOS,UK,35-44,v2.3
U00870,2024-04-07,C005,Android,France,18-24,v2.3
U00871,2024-02-01,C004,iOS,USA,25-34,v2.4
U00872,2024-06-05,C001,iOS,Singapore,25-34,v2.1
U00873,2024-06-25,C004,Android,Australia,25-34,v2.4
U00874,2024-03-07,C003,Android,USA,18-24,v2.3
U00875,2024-05-13,C004,iOS,Germany,45-54,v2.2
U00876,2024-03-15,C006,iOS,UK,35-44,v2.2
U00877,2024-02-23,C005,Android,USA,25-34,v2.3
U00878,2024-06-12,C001,Android,Australia,25-34,v2.1
U00879,2024-03-17,C003,iOS,UK,35-44,v2.3
U00880,2024-05-25,C004,iOS,UK,25-34,v2.3
U00881,2024-06-21,C003,iOS,UK,18-24,v2.2
U00882,2024-04-27,C006,iOS,USA,35-44,v2.3
U00883,2024-01-15,C005,iOS,Australia,25-34,v2.3
U00884,2024-02-23,C003,iOS,India,45-54,v2.1
U00885,2024-02-08,C002,iOS,Singapore,35-44,v2.4
U00886,2024-05-26,C004,iOS,UK,35-44,v2.3
U00887,2024-03-21,C004,iOS,UK,45-54,v2.3
U00888,2024-03-18,C001,iOS,UK,35-44,v2.4
U00889,2024-01-24,C002,iOS,USA,25-34,v2.2
U00890,2024-05-03,C004,iOS,Germany,18-24,v2.4
U00891,2024-05-12,C004,iOS,Australia,25-34,v2.4
U00892,2024-05-13,C001,iOS,UK,45-54,v2.4
U00893,2024-03-26,C002,iOS,USA,35-44,v2.3
U00894,2024-05-27,C004,Android,UK,18-24,v2.2
U00895,2024-05-16,C002,iOS,UK,18-24,v2.2
U00896,2024-01-04,C006,iOS,UK,25-34,v2.3
U00897,2024-03-10,C001,Android,USA,18-24,v2.1
U00898,2024-06-05,C006,iOS,UK,18-24,v2.4
U00899,2024-01-13,C001,iOS,USA,18-24,v2.3
U00900,2024-05-31,C004,Android,USA,25-34,v2.3
U00901,2024-02-20,C004,Android,USA,55+,v2.4
U00902,2024-04-29,C003,iOS,Germany,35-44,v2.1
U00903,2024-03-20,C004,Android,USA,18-24,v2.2
U00904,2024-06-06,C002,iOS,UK,45-54,v2.3
U00905,2024-03-24,C002,iOS,USA,25-34,v2.3
U00906,2024-02-13,C002,iOS,Canada,25-34,v2.3
U00907,2024-01-28,C002,Android,Germany,25-34,v2.3
U00908,2024-04-15,C001,iOS,UK,25-34,v2.1
U00909,2024-02-23,C005,Android,Germany,25-34,v2.4
U00910,2024-05-19,C004,iOS,Australia,35-44,v2.4
U00911,2024-05-04,C001,Android,USA,18-24,v2.3
U00912,2024-03-19,C006,iOS,UK,45-54,v2.4
U00913,2024-04-07,C002,Android,UK,18-24,v2.2
U00914,2024-05-28,C006,Android,UK,18-24,v2.2
U00915,2024-05-16,C002,Android,USA,18-24,v2.4
U00916,2024-03-17,C003,Android,USA,55+,v2.3
U00917,2024-03-29,C006,Android,Canada,25-34,v2.4
U00918,2024-03-16,C001,Android,Singapore,18-24,v2.3
U00919,2024-04-01,C001,iOS,UK,25-34,v2.3
U00920,2024-06-09,C002,iOS,USA,25-34,v2.4
U00921,2024-05-01,C001,iOS,France,25-34,v2.3
U00922,2024-03-14,C006,Android,UK,18-24,v2.1
U00923,2024-05-04,C004,Android,UK,18-24,v2.4
U00924,2024-04-26,C006,Android,India,35-44,v2.3
U00925,2024-04-18,C003,iOS,USA,18-24,v2.3
U00926,2024-05-27,C003,Android,Australia,25-34,v2.4
U00927,2024-05-27,C002,Android,Canada,35-44,v2.2
U00928,2024-05-03,C006,iOS,Germany,25-34,v2.4
U00929,2024-03-12,C002,iOS,India,18-24,v2.3
U00930,2024-06-18,C006,iOS,Canada,45-54,v2.3
U00931,2024-01-14,C006,iOS,UK,25-34,v2.4
U00932,2024-05-26,C004,iOS,Singapore,45-54,v2.2
U00933,2024-01-10,C004,Android,USA,35-44,v2.2
U00934,2024-06-10,C003,iOS,UK,55+,v2.4
U00935,2024-06-08,C001,iOS,UK,18-24,v2.4
U00936,2024-03-05,C001,iOS,France,18-24,v2.2
U00937,2024-02-14,C006,Android,Australia,25-34,v2.2
